neuron	0	2499	4999	7499	9998
424	current_calc	0.0118786	0.700903	0.709079	0.712355	0.704619
425	current_calc	0.0119026	0.705549	0.713756	0.695429	0.692754
426	current_calc	0.00990869	0.695768	0.703008	0.700946	0.692183
427	current_calc	0.00990928	0.670773	0.707842	0.685739	0.69335
428	current_calc	0.0119042	0.698125	0.689188	0.708234	0.714643
429	current_calc	0.00990789	0.69945	0.703036	0.694438	0.704915
430	current_calc	0.0138678	0.702118	0.711908	0.694711	0.680898
431	current_calc	0.00991028	0.697511	0.70303	0.694446	0.710149
432	current_calc	0.0138854	0.683611	0.704536	0.709213	0.708318
433	current_calc	0.0138688	0.684717	0.700412	0.692638	0.692513
434	current_calc	0.0138817	0.690782	0.706262	0.710204	0.701118
435	current_calc	0.0118784	0.703584	0.713745	0.703093	0.711735
436	current_calc	0.011906	0.692545	0.691989	0.703916	0.708481
437	current_calc	0.00990848	0.710194	0.696521	0.720965	0.701603
438	current_calc	0.00990789	0.692944	0.702274	0.709858	0.711539
439	current_calc	0.00990928	0.696648	0.694517	0.703268	0.705772
440	current_calc	0.0118972	0.704908	0.70093	0.703961	0.705998
441	current_calc	0.0118901	0.701845	0.710755	0.686553	0.691932
442	current_calc	0.011905	0.700023	0.70696	0.699634	0.687257
443	current_calc	0.0119006	0.707007	0.703996	0.708888	0.697341
444	current_calc	0.0119044	0.696924	0.703008	0.697775	0.718056
445	current_calc	0.0118976	0.68954	0.710135	0.717036	0.697305
446	current_calc	0.0138945	0.701253	0.707016	0.700689	0.711471
447	current_calc	0.00990928	0.689237	0.699558	0.695467	0.702528
448	current_calc	0.0138844	0.707675	0.70753	0.702668	0.690056
449	current_calc	0.00990948	0.6994	0.711231	0.703255	0.686574
450	current_calc	0.011894	0.705275	0.702412	0.703492	0.673915
451	current_calc	0.0118851	0.694403	0.703203	0.693057	0.698447
452	current_calc	0.0138817	0.688178	0.703237	0.691333	0.695017
453	current_calc	0.00990909	0.709612	0.695964	0.718923	0.705686
454	current_calc	0.0158567	0.690175	0.697837	0.675612	0.682541
455	current_calc	0.0138781	0.698035	0.707158	0.68877	0.684501
456	current_calc	0.0138702	0.712045	0.699282	0.714244	0.702743
457	current_calc	0.0118784	0.706116	0.707927	0.706218	0.691281
458	current_calc	0.0119072	0.68282	0.693074	0.694321	0.694878
459	current_calc	0.0118897	0.691175	0.696327	0.703161	0.69909
460	current_calc	0.0118935	0.705632	0.696585	0.690108	0.703901
461	current_calc	0.0118859	0.700059	0.711832	0.681278	0.691852
462	current_calc	0.011903	0.688953	0.695824	0.692379	0.684471
463	current_calc	0.0118986	0.696241	0.700051	0.704245	0.691058
464	current_calc	0.0138691	0.691826	0.688041	0.711955	0.717616
465	current_calc	0.0119064	0.703932	0.690529	0.697013	0.683269
466	current_calc	0.00990987	0.701426	0.719386	0.694117	0.689682
467	current_calc	0.0118794	0.684873	0.694818	0.693015	0.687724
468	current_calc	0.0118845	0.689253	0.694437	0.675257	0.692942
469	current_calc	0.013863	0.696005	0.675631	0.688125	0.689436
470	current_calc	0.0138606	0.69255	0.704366	0.719444	0.70635
471	current_calc	0.0118786	0.706769	0.697789	0.700575	0.688942
472	current_calc	0.0118966	0.692682	0.696797	0.718066	0.695991
473	current_calc	0.00990907	0.703286	0.701348	0.716619	0.704974
474	current_calc	0.0118859	0.694276	0.6992	0.699654	0.714809
475	current_calc	0.0138674	0.695191	0.701511	0.676562	0.701572
476	current_calc	0.0118782	0.687281	0.70967	0.709995	0.711546
477	current_calc	0.00990829	0.691583	0.694658	0.696734	0.679539
478	current_calc	0.0119024	0.683409	0.711601	0.699485	0.691697
479	current_calc	0.0118851	0.69352	0.696283	0.711884	0.693693
480	current_calc	0.00990847	0.688214	0.701511	0.720403	0.712635
481	current_calc	0.0119054	0.684431	0.694764	0.686278	0.68841
482	current_calc	0.011901	0.705018	0.701718	0.694768	0.688454
483	current_calc	0.00990868	0.697327	0.697381	0.705057	0.69778
484	current_calc	0.00990929	0.703473	0.693408	0.715493	0.710029
485	current_calc	0.0119034	0.699928	0.686581	0.696671	0.692188
486	current_calc	0.0138788	0.695979	0.704925	0.697067	0.688439
487	current_calc	0.00990848	0.697041	0.695561	0.687674	0.695214
488	current_calc	0.0158569	0.701191	0.696501	0.682784	0.695705
489	current_calc	0.0138618	0.701329	0.705665	0.695919	0.690307
490	current_calc	0.0138769	0.703265	0.71119	0.681453	0.700375
491	current_calc	0.00990928	0.706184	0.704367	0.703671	0.705205
492	current_calc	0.0099075	0.690229	0.715088	0.712572	0.705523
493	current_calc	0.011907	0.699737	0.6961	0.710886	0.717828
494	current_calc	0.0119014	0.696549	0.704557	0.712414	0.709468
495	current_calc	0.0118792	0.692014	0.699358	0.697013	0.689479
496	current_calc	0.0118774	0.703558	0.693389	0.713834	0.712731
497	current_calc	0.00990967	0.685441	0.68839	0.709234	0.702368
498	current_calc	0.00991027	0.704876	0.701867	0.710278	0.68116
499	current_calc	0.0118843	0.69098	0.691814	0.701213	0.694726
500	current_calc	0.00990948	0.699	0.684024	0.707622	0.715118
501	current_calc	0.00990849	0.685878	0.693907	0.692301	0.690491
502	current_calc	0.0118774	0.690204	0.71057	0.692566	0.697703
503	current_calc	0.00990868	0.692842	0.710278	0.707089	0.696137
504	current_calc	0.0118776	0.694296	0.691243	0.715029	0.704188
505	current_calc	0.011896	0.693721	0.704067	0.678297	0.688754
506	current_calc	0.011909	0.710899	0.704733	0.713506	0.711132
507	current_calc	0.0099077	0.698715	0.703839	0.679879	0.690738
508	current_calc	0.0118905	0.694144	0.701961	0.710896	0.70357
509	current_calc	0.0138781	0.690989	0.696463	0.694145	0.678438
510	current_calc	0.0119014	0.70182	0.68482	0.7024	0.719052
511	current_calc	0.00991027	0.713381	0.686722	0.718564	0.693043
512	current_calc	0.011895	0.682632	0.707668	0.687116	0.695242
513	current_calc	0.0138884	0.697782	0.68448	0.69472	0.693749
514	current_calc	0.00990907	0.686298	0.699527	0.715508	0.719621
515	current_calc	0.00990928	0.703392	0.697865	0.711556	0.692962
516	current_calc	0.0119012	0.700521	0.701649	0.699627	0.701289
517	current_calc	0.0138874	0.688572	0.703373	0.714707	0.696657
518	current_calc	0.0158546	0.701441	0.695207	0.693808	0.691982
519	current_calc	0.0138872	0.693579	0.706199	0.695688	0.69564
520	current_calc	0.0118982	0.694666	0.704942	0.721805	0.711098
521	current_calc	0.0138665	0.697845	0.692892	0.720183	0.71306
522	current_calc	0.00990948	0.690081	0.690983	0.71124	0.714912
523	current_calc	0.00990769	0.702468	0.697292	0.708963	0.719806
524	current_calc	0.0138743	0.692367	0.683199	0.702687	0.703369
525	current_calc	0.011906	0.689914	0.697897	0.717763	0.710167
526	current_calc	0.0119072	0.702496	0.702146	0.71655	0.709946
527	current_calc	0.00990907	0.69732	0.692324	0.704332	0.721282
528	current_calc	0.0118855	0.695942	0.697125	0.711132	0.711335
529	current_calc	0.0119	0.703814	0.704803	0.692387	0.719827
530	current_calc	0.0118847	0.677924	0.697451	0.682701	0.689019
531	current_calc	0.00990848	0.714647	0.697615	0.687318	0.702004
532	current_calc	0.0118855	0.698637	0.704353	0.715496	0.697787
533	current_calc	0.0138765	0.695582	0.695999	0.69073	0.693056
534	current_calc	0.0118976	0.696126	0.696539	0.693203	0.690358
535	current_calc	0.0138734	0.68907	0.698313	0.713057	0.722425
536	current_calc	0.00990888	0.690294	0.71022	0.732536	0.710177
537	current_calc	0.0158528	0.702984	0.692214	0.693494	0.6798
538	current_calc	0.00991027	0.712796	0.706498	0.717972	0.722816
539	current_calc	0.013862	0.686547	0.691317	0.71126	0.707692
540	current_calc	0.011906	0.692377	0.700275	0.702441	0.702868
541	current_calc	0.0118849	0.701444	0.700563	0.687801	0.69467
542	current_calc	0.00990788	0.695173	0.692728	0.700303	0.698801
543	current_calc	0.00991166	0.707095	0.687511	0.698316	0.683823
544	current_calc	0.00990829	0.689829	0.717027	0.712106	0.705506
545	current_calc	0.00990888	0.703111	0.684819	0.726661	0.718534
546	current_calc	0.0118842	0.722835	0.706758	0.717115	0.696609
547	current_calc	0.0138751	0.707618	0.697152	0.717183	0.716893
548	current_calc	0.00991046	0.694205	0.70631	0.697127	0.686249
549	current_calc	0.0138812	0.69114	0.69825	0.70278	0.708637
550	current_calc	0.0118796	0.697622	0.684624	0.706048	0.704322
551	current_calc	0.00990908	0.693396	0.696765	0.70267	0.707932
552	current_calc	0.00990888	0.697712	0.703814	0.71743	0.712822
553	current_calc	0.0118851	0.707817	0.692016	0.709144	0.702029
554	current_calc	0.0119046	0.699122	0.68629	0.68734	0.694178
555	current_calc	0.0118796	0.700945	0.70522	0.720176	0.709534
556	current_calc	0.00990888	0.682475	0.701078	0.689149	0.696475
557	current_calc	0.01188	0.696566	0.693281	0.710377	0.706094
558	current_calc	0.0118841	0.702152	0.698818	0.715828	0.719117
559	current_calc	0.0119068	0.694297	0.692341	0.701668	0.711062
560	current_calc	0.0119	0.688516	0.702688	0.694335	0.694748
561	current_calc	0.0118944	0.694585	0.701784	0.692907	0.685195
562	current_calc	0.0118875	0.702346	0.703641	0.689107	0.689159
563	current_calc	0.0118972	0.694363	0.704267	0.709709	0.694499
564	current_calc	0.00990928	0.703506	0.691423	0.695184	0.694414
565	current_calc	0.0119028	0.69178	0.698863	0.688034	0.683467
566	current_calc	0.0118925	0.687921	0.699621	0.709645	0.71496
567	current_calc	0.00991007	0.702689	0.698442	0.693025	0.688721
568	current_calc	0.0099079	0.706677	0.706527	0.71324	0.703123
569	current_calc	0.0118855	0.686564	0.698983	0.687213	0.697455
570	current_calc	0.0118933	0.704052	0.708684	0.689423	0.684368
571	current_calc	0.0118923	0.708382	0.700404	0.7041	0.693678
572	current_calc	0.0118889	0.697475	0.688137	0.696801	0.685514
573	current_calc	0.0118956	0.69743	0.711441	0.682855	0.682527
574	current_calc	0.0118788	0.711981	0.704248	0.707949	0.704764
575	current_calc	0.0118905	0.691017	0.700259	0.700122	0.692067
576	current_calc	0.00990948	0.701207	0.703365	0.701924	0.682623
577	current_calc	0.0138815	0.694943	0.694672	0.717686	0.721662
578	current_calc	0.0138729	0.707167	0.698312	0.715103	0.68687
579	current_calc	0.0118841	0.698037	0.69269	0.704719	0.702783
580	current_calc	0.00991106	0.702763	0.698511	0.712499	0.713323
581	current_calc	0.0118992	0.687428	0.711718	0.709751	0.702188
582	current_calc	0.00990889	0.677902	0.693126	0.683717	0.705417
583	current_calc	0.0118964	0.704751	0.688496	0.692597	0.678293
584	current_calc	0.0138804	0.702834	0.695971	0.715253	0.705891
585	current_calc	0.00990967	0.690785	0.712976	0.68924	0.698065
586	current_calc	0.0118996	0.688287	0.712335	0.700247	0.687694
587	current_calc	0.0118917	0.682303	0.694789	0.711145	0.705989
588	current_calc	0.00990848	0.694992	0.678872	0.700533	0.684577
589	current_calc	0.0118905	0.723904	0.706931	0.685066	0.695191
590	current_calc	0.013874	0.706128	0.69365	0.681312	0.693307
591	current_calc	0.00990888	0.694357	0.692835	0.694239	0.71289
592	current_calc	0.0118855	0.701898	0.711737	0.698168	0.704002
593	current_calc	0.00990967	0.681805	0.700394	0.724745	0.71285
594	current_calc	0.0119062	0.696841	0.709748	0.695698	0.700252
595	current_calc	0.0118984	0.687256	0.7029	0.709805	0.693273
596	current_calc	0.0118986	0.694715	0.712281	0.693773	0.719149
597	current_calc	0.00990948	0.698063	0.694594	0.672052	0.69703
598	current_calc	0.00990987	0.686923	0.697253	0.714353	0.701201
599	current_calc	0.0138764	0.686661	0.696821	0.705155	0.704823
600	current_calc	0.0118996	0.696587	0.705496	0.686636	0.697266
601	current_calc	0.00990828	0.690732	0.684752	0.695482	0.698628
602	current_calc	0.0118925	0.699405	0.72161	0.688866	0.694519
603	current_calc	0.0118784	0.708017	0.69311	0.714828	0.718834
604	current_calc	0.00990948	0.703802	0.702592	0.681038	0.691666
605	current_calc	0.0118992	0.707546	0.67879	0.711694	0.711169
606	current_calc	0.0118857	0.696181	0.692024	0.698201	0.678843
607	current_calc	0.0118778	0.696221	0.689749	0.683562	0.685413
608	current_calc	0.0118994	0.699881	0.698973	0.704181	0.690666
609	current_calc	0.013888	0.706818	0.703329	0.708016	0.717779
610	current_calc	0.0118869	0.684	0.70524	0.716307	0.727372
611	current_calc	0.0158633	0.694069	0.69913	0.716999	0.724118
612	current_calc	0.0118794	0.686416	0.697749	0.693717	0.70907
613	current_calc	0.0118933	0.704274	0.698464	0.693988	0.684155
614	current_calc	0.0138872	0.695824	0.703348	0.686798	0.695326
615	current_calc	0.0138941	0.690682	0.706316	0.678311	0.67897
616	current_calc	0.0118804	0.689181	0.707609	0.698666	0.684905
617	current_calc	0.011883	0.70767	0.69454	0.68841	0.683671
618	current_calc	0.00990888	0.704766	0.701172	0.693487	0.689205
619	current_calc	0.013882	0.691266	0.695769	0.717334	0.703888
620	current_calc	0.0119058	0.709845	0.705012	0.712009	0.715456
621	current_calc	0.013866	0.71466	0.704242	0.679875	0.692086
622	current_calc	0.0138638	0.70028	0.703143	0.713876	0.704399
623	current_calc	0.011904	0.711314	0.6938	0.683011	0.681916
624	current_calc	0.0118857	0.698355	0.697591	0.705203	0.68698
625	current_calc	0.0118812	0.695457	0.707289	0.688246	0.689231
626	current_calc	0.0118766	0.701307	0.689021	0.694114	0.694009
627	current_calc	0.0158544	0.709917	0.686653	0.694038	0.709907
628	current_calc	0.0118808	0.712454	0.719386	0.709038	0.709116
629	current_calc	0.0118931	0.70016	0.702578	0.706738	0.691475
630	current_calc	0.00990928	0.69999	0.697474	0.68996	0.704013
631	current_calc	0.0138784	0.697543	0.697953	0.704505	0.697794
632	current_calc	0.0118867	0.681718	0.702615	0.695386	0.717408
633	current_calc	0.0138814	0.703928	0.689969	0.715292	0.696195
634	current_calc	0.011899	0.70868	0.711602	0.702864	0.714518
635	current_calc	0.0118855	0.696108	0.709626	0.715225	0.701532
636	current_calc	0.00990888	0.70756	0.708725	0.702649	0.70135
637	current_calc	0.00990828	0.692488	0.717767	0.696661	0.707504
638	current_calc	0.0118933	0.704689	0.698361	0.707991	0.700609
639	current_calc	0.0138684	0.704245	0.699287	0.695107	0.705111
640	current_calc	0.00990869	0.703633	0.704868	0.711684	0.716485
641	current_calc	0.0138822	0.70493	0.700061	0.71922	0.706187
642	current_calc	0.0118998	0.704683	0.70397	0.701725	0.697018
643	current_calc	0.00991087	0.700617	0.7024	0.70482	0.693887
644	current_calc	0.0118897	0.688161	0.714964	0.691142	0.696569
645	current_calc	0.0118788	0.70338	0.702751	0.69243	0.704522
646	current_calc	0.0138582	0.705681	0.704318	0.716049	0.701755
647	current_calc	0.0118845	0.689392	0.705451	0.675962	0.685421
648	current_calc	0.0118861	0.6895	0.701157	0.704646	0.709874
649	current_calc	0.00991047	0.689471	0.703158	0.694217	0.691933
650	current_calc	0.0118982	0.701097	0.694649	0.704496	0.710932
651	current_calc	0.00990908	0.702562	0.708836	0.679468	0.679198
652	current_calc	0.0119014	0.706375	0.708171	0.722764	0.712436
653	current_calc	0.0118834	0.707556	0.700122	0.690084	0.676171
654	current_calc	0.0119032	0.709301	0.698438	0.702409	0.711383
655	current_calc	0.00990789	0.703748	0.695524	0.698055	0.680585
656	current_calc	0.0119012	0.703841	0.700069	0.69179	0.69527
657	current_calc	0.0118845	0.701508	0.717046	0.700331	0.704542
658	current_calc	0.0138656	0.6969	0.694144	0.699186	0.712008
659	current_calc	0.0138826	0.698344	0.705171	0.698155	0.687779
660	current_calc	0.0118899	0.69298	0.690705	0.688548	0.678371
661	current_calc	0.0138576	0.700015	0.700114	0.70049	0.699114
662	current_calc	0.0118946	0.709908	0.704962	0.694519	0.699493
663	current_calc	0.00990928	0.689576	0.703416	0.709501	0.698194
664	current_calc	0.0099081	0.701713	0.701851	0.696488	0.69079
665	current_calc	0.0138632	0.695739	0.693364	0.676108	0.688085
666	current_calc	0.0118929	0.689731	0.68845	0.706384	0.71457
667	current_calc	0.0118944	0.694854	0.708123	0.690688	0.717352
668	current_calc	0.0138678	0.698753	0.688786	0.690837	0.684331
669	current_calc	0.0118788	0.694791	0.694612	0.708936	0.713014
670	current_calc	0.0118915	0.703638	0.709472	0.68527	0.688484
671	current_calc	0.00990887	0.691016	0.701187	0.720047	0.698119
672	current_calc	0.0138606	0.706889	0.693448	0.715852	0.714096
673	current_calc	0.0119052	0.699781	0.700149	0.713753	0.702216
674	current_calc	0.0118794	0.70307	0.705802	0.699154	0.703144
675	current_calc	0.0138876	0.689523	0.70787	0.706003	0.712575
676	current_calc	0.0118966	0.703355	0.696281	0.717592	0.689021
677	current_calc	0.00990828	0.681116	0.702855	0.717572	0.705478
678	current_calc	0.00991007	0.690751	0.714759	0.709132	0.703189
679	current_calc	0.00990947	0.711642	0.7139	0.706143	0.69714
680	current_calc	0.00991126	0.678698	0.694045	0.691332	0.705595
681	current_calc	0.0118863	0.709452	0.724025	0.692658	0.682098
682	current_calc	0.0138872	0.705617	0.693478	0.685346	0.682013
683	current_calc	0.0118873	0.706707	0.70994	0.702091	0.697268
684	current_calc	0.0118867	0.693904	0.706311	0.72309	0.699635
685	current_calc	0.0119052	0.686323	0.700694	0.706169	0.724111
686	current_calc	0.00990948	0.703641	0.697212	0.699579	0.686854
687	current_calc	0.0138604	0.694917	0.699647	0.698062	0.697855
688	current_calc	0.0138753	0.694715	0.700456	0.699663	0.705182
689	current_calc	0.0138705	0.701189	0.692788	0.699351	0.698191
690	current_calc	0.0118788	0.704265	0.696793	0.701211	0.689798
691	current_calc	0.013884	0.702114	0.708447	0.703158	0.710599
692	current_calc	0.0118849	0.70781	0.689143	0.712813	0.710145
693	current_calc	0.0118897	0.68899	0.689377	0.692157	0.68509
694	current_calc	0.0118887	0.69981	0.700191	0.698611	0.676005
695	current_calc	0.00990987	0.70315	0.69504	0.70347	0.68552
696	current_calc	0.00990948	0.711731	0.692612	0.69948	0.686601
697	current_calc	0.00990928	0.703795	0.702074	0.683852	0.696708
698	current_calc	0.0118907	0.69896	0.696887	0.682503	0.690816
699	current_calc	0.0118917	0.697213	0.697497	0.687144	0.681624
700	current_calc	0.0118925	0.698073	0.691032	0.689403	0.690552
701	current_calc	0.00990867	0.706094	0.712241	0.697816	0.691249
702	current_calc	0.0138783	0.701513	0.695171	0.694928	0.698058
703	current_calc	0.011898	0.687644	0.693406	0.72546	0.70653
704	current_calc	0.0138741	0.70553	0.700171	0.68709	0.704377
705	current_calc	0.011898	0.692881	0.69666	0.698913	0.694338
706	current_calc	0.0118925	0.69352	0.699072	0.681673	0.696335
707	current_calc	0.0138752	0.688162	0.708118	0.690367	0.699724
708	current_calc	0.00990928	0.706447	0.70794	0.712999	0.706211
709	current_calc	0.0138654	0.694252	0.697835	0.694547	0.691207
710	current_calc	0.0099069	0.686003	0.700604	0.71435	0.705979
711	current_calc	0.0118808	0.680799	0.690375	0.710459	0.703076
712	current_calc	0.0119044	0.697409	0.711651	0.696813	0.695478
713	current_calc	0.0118869	0.693222	0.701192	0.704205	0.709699
714	current_calc	0.0119032	0.697314	0.707554	0.6799	0.699568
715	current_calc	0.0138824	0.69487	0.690903	0.720484	0.701945
716	current_calc	0.00990849	0.684543	0.697741	0.697336	0.703889
717	current_calc	0.00990848	0.694595	0.698213	0.680814	0.677761
718	current_calc	0.0118861	0.707519	0.696306	0.699951	0.688479
