#step: creations deletions netto
586000: 131 138 -7
586100: 125 114 11
586200: 100 122 -22
586300: 144 130 14
586400: 137 138 -1
586500: 115 129 -14
586600: 139 135 4
586700: 139 143 -4
586800: 126 123 3
586900: 134 115 19
587000: 109 119 -10
587100: 125 142 -17
587200: 111 120 -9
587300: 145 136 9
587400: 132 135 -3
587500: 136 123 13
587600: 133 141 -8
587700: 123 113 10
587800: 115 141 -26
587900: 129 141 -12
588000: 131 135 -4
588100: 146 162 -16
588200: 112 123 -11
588300: 145 150 -5
588400: 140 163 -23
588500: 129 127 2
588600: 125 136 -11
588700: 102 121 -19
588800: 126 134 -8
588900: 131 129 2
589000: 126 142 -16
589100: 133 151 -18
589200: 136 128 8
589300: 125 137 -12
589400: 133 140 -7
589500: 131 145 -14
589600: 133 134 -1
589700: 125 132 -7
589800: 124 128 -4
589900: 138 152 -14
590000: 128 122 6
590100: 126 169 -43
590200: 135 134 1
590300: 136 143 -7
590400: 143 134 9
590500: 118 142 -24
590600: 139 139 0
590700: 115 120 -5
590800: 136 113 23
590900: 145 145 0
591000: 146 134 12
591100: 131 137 -6
591200: 119 134 -15
591300: 127 140 -13
591400: 113 124 -11
591500: 131 118 13
591600: 121 117 4
591700: 136 138 -2
591800: 124 130 -6
591900: 146 132 14
592000: 137 160 -23
592100: 136 121 15
592200: 129 130 -1
592300: 133 123 10
592400: 124 155 -31
592500: 117 134 -17
592600: 118 141 -23
592700: 132 145 -13
592800: 114 136 -22
592900: 126 133 -7
593000: 122 138 -16
593100: 104 142 -38
593200: 118 108 10
593300: 121 141 -20
593400: 124 134 -10
593500: 119 143 -24
593600: 140 142 -2
593700: 122 138 -16
593800: 134 129 5
593900: 127 131 -4
594000: 127 131 -4
594100: 145 148 -3
594200: 125 141 -16
594300: 138 126 12
594400: 139 140 -1
594500: 127 117 10
594600: 157 158 -1
594700: 107 123 -16
594800: 124 155 -31
594900: 131 136 -5
595000: 135 153 -18
595100: 137 133 4
595200: 153 149 4
595300: 130 119 11
595400: 101 117 -16
595500: 128 117 11
595600: 127 145 -18
595700: 167 153 14
595800: 112 121 -9
595900: 120 123 -3
596000: 138 134 4
596100: 120 95 25
596200: 128 140 -12
596300: 137 139 -2
596400: 123 113 10
596500: 157 131 26
596600: 115 124 -9
596700: 134 138 -4
596800: 127 113 14
596900: 128 123 5
597000: 120 117 3
597100: 120 121 -1
597200: 151 137 14
597300: 139 130 9
597400: 113 120 -7
597500: 139 122 17
597600: 122 158 -36
597700: 138 142 -4
597800: 161 133 28
597900: 122 118 4
598000: 121 147 -26
598100: 118 132 -14
598200: 126 115 11
598300: 137 129 8
598400: 134 141 -7
598500: 138 125 13
598600: 149 142 7
598700: 118 142 -24
598800: 149 131 18
598900: 110 126 -16
599000: 128 132 -4
599100: 113 143 -30
599200: 143 115 28
599300: 117 138 -21
599400: 117 162 -45
599500: 126 125 1
599600: 148 133 15
599700: 126 129 -3
599800: 119 148 -29
599900: 146 152 -6
600000: 138 127 11
