#step: creations deletions netto
586800: 84 47 37
586900: 93 50 43
587000: 84 69 15
587100: 98 54 44
587200: 83 54 29
587300: 100 54 46
587400: 63 54 9
587500: 108 50 58
587600: 87 44 43
587700: 94 62 32
587800: 83 52 31
587900: 85 45 40
588000: 89 50 39
588100: 94 57 37
588200: 95 60 35
588300: 80 58 22
588400: 77 64 13
588500: 87 54 33
588600: 98 58 40
588700: 105 73 32
588800: 110 62 48
588900: 99 72 27
589000: 113 55 58
589100: 92 58 34
589200: 80 51 29
589300: 96 70 26
589400: 72 66 6
589500: 94 64 30
589600: 88 58 30
589700: 97 69 28
589800: 72 66 6
589900: 80 58 22
590000: 102 57 45
590100: 85 57 28
590200: 104 64 40
590300: 98 72 26
590400: 81 64 17
590500: 88 75 13
590600: 85 63 22
590700: 95 69 26
590800: 85 62 23
590900: 102 64 38
591000: 78 73 5
591100: 96 56 40
591200: 76 64 12
591300: 93 76 17
591400: 87 68 19
591500: 89 67 22
591600: 98 77 21
591700: 83 60 23
591800: 91 56 35
591900: 78 70 8
592000: 88 64 24
592100: 112 78 34
592200: 81 72 9
592300: 78 81 -3
592400: 84 74 10
592500: 102 79 23
592600: 94 95 -1
592700: 95 67 28
592800: 103 79 24
592900: 78 71 7
593000: 87 83 4
593100: 75 73 2
593200: 88 55 33
593300: 75 67 8
593400: 101 70 31
593500: 99 88 11
593600: 109 78 31
593700: 93 76 17
593800: 89 72 17
593900: 82 76 6
594000: 93 76 17
594100: 86 70 16
594200: 84 77 7
594300: 100 83 17
594400: 109 90 19
594500: 67 70 -3
594600: 99 73 26
594700: 93 82 11
594800: 89 65 24
594900: 91 71 20
595000: 81 87 -6
595100: 101 83 18
595200: 93 92 1
595300: 88 81 7
595400: 82 95 -13
595500: 111 75 36
595600: 111 100 11
595700: 92 83 9
595800: 90 93 -3
595900: 88 82 6
596000: 105 76 29
596100: 86 73 13
596200: 89 72 17
596300: 83 74 9
596400: 110 93 17
596500: 109 107 2
596600: 96 72 24
596700: 107 84 23
596800: 110 69 41
596900: 99 84 15
597000: 99 78 21
597100: 105 76 29
597200: 82 68 14
597300: 103 89 14
597400: 124 88 36
597500: 94 91 3
597600: 94 72 22
597700: 111 74 37
597800: 112 76 36
597900: 98 86 12
598000: 104 75 29
598100: 102 72 30
598200: 106 89 17
598300: 98 69 29
598400: 90 61 29
598500: 98 82 16
598600: 108 88 20
598700: 96 78 18
598800: 96 81 15
598900: 91 81 10
599000: 93 92 1
599100: 86 89 -3
599200: 105 86 19
599300: 88 72 16
599400: 82 71 11
599500: 115 89 26
599600: 94 79 15
599700: 109 75 34
599800: 96 98 -2
599900: 118 97 21
600000: 82 94 -12
600100: 83 92 -9
600200: 113 104 9
600300: 90 94 -4
600400: 91 86 5
600500: 87 89 -2
600600: 128 100 28
600700: 91 89 2
600800: 98 85 13
600900: 113 107 6
601000: 107 81 26
601100: 98 93 5
601200: 88 87 1
601300: 101 98 3
601400: 97 103 -6
601500: 88 88 0
601600: 86 98 -12
601700: 74 91 -17
601800: 104 75 29
601900: 94 89 5
602000: 81 97 -16
602100: 94 95 -1
602200: 95 92 3
602300: 97 93 4
602400: 85 104 -19
602500: 85 89 -4
602600: 90 95 -5
602700: 86 103 -17
602800: 98 112 -14
602900: 97 89 8
603000: 88 92 -4
603100: 87 95 -8
603200: 88 120 -32
603300: 85 86 -1
603400: 92 100 -8
603500: 104 123 -19
603600: 101 102 -1
603700: 89 103 -14
603800: 95 99 -4
603900: 83 81 2
604000: 86 91 -5
604100: 101 86 15
604200: 100 89 11
604300: 77 90 -13
604400: 102 92 10
604500: 108 104 4
604600: 95 100 -5
604700: 77 95 -18
604800: 108 118 -10
604900: 87 94 -7
605000: 99 106 -7
605100: 99 101 -2
605200: 98 98 0
605300: 77 98 -21
605400: 100 106 -6
605500: 101 84 17
605600: 92 106 -14
605700: 104 116 -12
605800: 98 104 -6
605900: 117 112 5
606000: 99 90 9
606100: 98 97 1
606200: 97 86 11
606300: 94 112 -18
606400: 91 101 -10
606500: 89 87 2
606600: 105 102 3
606700: 96 101 -5
606800: 121 115 6
606900: 94 105 -11
607000: 115 126 -11
607100: 92 100 -8
607200: 95 106 -11
607300: 84 93 -9
607400: 101 95 6
607500: 104 89 15
607600: 87 115 -28
607700: 98 113 -15
607800: 101 109 -8
607900: 104 112 -8
608000: 95 110 -15
608100: 92 91 1
608200: 106 123 -17
608300: 108 99 9
608400: 100 108 -8
608500: 98 98 0
608600: 103 94 9
608700: 96 97 -1
608800: 84 117 -33
608900: 107 91 16
609000: 90 100 -10
609100: 100 83 17
609200: 112 112 0
609300: 104 104 0
609400: 98 110 -12
609500: 91 114 -23
609600: 113 111 2
609700: 115 114 1
609800: 93 99 -6
609900: 90 118 -28
610000: 94 108 -14
610100: 94 108 -14
610200: 85 97 -12
610300: 95 106 -11
610400: 110 126 -16
610500: 105 98 7
610600: 88 98 -10
610700: 93 96 -3
610800: 103 109 -6
610900: 114 105 9
611000: 84 116 -32
611100: 98 108 -10
611200: 84 119 -35
611300: 105 103 2
611400: 113 106 7
611500: 100 105 -5
611600: 103 100 3
611700: 106 105 1
611800: 106 100 6
611900: 81 102 -21
612000: 100 88 12
612100: 105 95 10
612200: 106 116 -10
612300: 92 97 -5
612400: 92 103 -11
612500: 116 121 -5
612600: 107 110 -3
612700: 112 112 0
612800: 112 109 3
612900: 89 108 -19
613000: 111 124 -13
613100: 97 115 -18
613200: 108 90 18
613300: 111 106 5
613400: 107 111 -4
613500: 103 129 -26
613600: 114 99 15
613700: 120 111 9
613800: 98 103 -5
613900: 110 109 1
614000: 96 108 -12
614100: 100 92 8
614200: 115 107 8
614300: 105 117 -12
614400: 120 123 -3
614500: 119 119 0
614600: 109 113 -4
614700: 110 129 -19
614800: 107 116 -9
614900: 96 112 -16
615000: 108 112 -4
615100: 109 113 -4
615200: 102 104 -2
615300: 108 117 -9
615400: 118 130 -12
615500: 88 80 8
615600: 125 107 18
615700: 106 103 3
615800: 101 89 12
615900: 87 103 -16
616000: 120 107 13
616100: 113 119 -6
616200: 112 114 -2
616300: 98 112 -14
616400: 101 111 -10
616500: 128 102 26
616600: 111 93 18
616700: 111 117 -6
616800: 110 98 12
616900: 92 108 -16
617000: 126 116 10
617100: 111 118 -7
617200: 113 122 -9
617300: 99 113 -14
617400: 117 116 1
617500: 101 100 1
617600: 106 111 -5
617700: 105 95 10
617800: 105 105 0
617900: 124 121 3
618000: 119 113 6
618100: 105 111 -6
618200: 99 130 -31
618300: 91 94 -3
618400: 115 123 -8
618500: 103 99 4
618600: 92 102 -10
618700: 116 119 -3
618800: 107 106 1
618900: 109 119 -10
619000: 102 104 -2
619100: 103 106 -3
619200: 104 120 -16
619300: 114 81 33
619400: 96 121 -25
619500: 104 101 3
619600: 104 105 -1
619700: 114 113 1
619800: 108 116 -8
619900: 100 119 -19
620000: 102 98 4
620100: 122 111 11
620200: 105 103 2
620300: 122 112 10
620400: 104 94 10
620500: 125 120 5
620600: 110 112 -2
620700: 116 123 -7
620800: 100 102 -2
620900: 102 124 -22
621000: 110 117 -7
621100: 120 114 6
621200: 99 98 1
621300: 113 125 -12
621400: 97 97 0
621500: 116 100 16
621600: 88 115 -27
621700: 116 105 11
621800: 80 103 -23
621900: 102 97 5
622000: 128 117 11
622100: 109 109 0
622200: 112 102 10
622300: 123 112 11
622400: 106 114 -8
622500: 107 98 9
622600: 103 102 1
622700: 113 113 0
622800: 111 100 11
622900: 120 101 19
623000: 117 107 10
623100: 126 113 13
623200: 92 113 -21
623300: 115 103 12
623400: 106 119 -13
623500: 115 112 3
623600: 109 96 13
623700: 112 112 0
623800: 121 115 6
623900: 108 113 -5
624000: 105 98 7
624100: 107 116 -9
624200: 113 94 19
624300: 111 107 4
624400: 109 117 -8
624500: 89 109 -20
624600: 100 120 -20
624700: 119 118 1
624800: 115 114 1
624900: 96 109 -13
625000: 121 102 19
625100: 96 113 -17
625200: 94 109 -15
625300: 95 124 -29
625400: 101 118 -17
625500: 121 120 1
625600: 121 119 2
625700: 119 138 -19
625800: 112 97 15
625900: 103 123 -20
626000: 100 110 -10
626100: 120 120 0
626200: 95 98 -3
626300: 99 120 -21
626400: 104 118 -14
626500: 132 124 8
626600: 114 107 7
626700: 126 108 18
626800: 107 112 -5
626900: 102 122 -20
627000: 118 141 -23
627100: 88 110 -22
627200: 104 110 -6
627300: 114 110 4
627400: 99 108 -9
627500: 100 124 -24
627600: 108 109 -1
627700: 101 117 -16
627800: 110 105 5
627900: 127 119 8
628000: 109 117 -8
628100: 114 118 -4
628200: 115 110 5
628300: 128 122 6
628400: 114 110 4
628500: 107 125 -18
628600: 118 135 -17
628700: 111 116 -5
628800: 109 117 -8
628900: 103 121 -18
629000: 103 116 -13
629100: 93 113 -20
629200: 119 108 11
629300: 105 111 -6
629400: 94 114 -20
629500: 116 127 -11
629600: 121 124 -3
629700: 118 108 10
629800: 80 96 -16
629900: 125 124 1
630000: 100 119 -19
630100: 129 132 -3
630200: 118 121 -3
630300: 107 127 -20
630400: 113 111 2
630500: 112 118 -6
630600: 103 105 -2
630700: 104 109 -5
630800: 105 106 -1
630900: 113 97 16
631000: 116 106 10
631100: 96 106 -10
631200: 114 98 16
631300: 127 123 4
631400: 126 121 5
631500: 107 117 -10
631600: 108 123 -15
631700: 124 117 7
631800: 121 94 27
631900: 104 110 -6
632000: 103 113 -10
632100: 117 98 19
632200: 111 97 14
632300: 103 101 2
632400: 119 113 6
632500: 119 114 5
632600: 113 93 20
632700: 118 98 20
632800: 85 108 -23
632900: 118 92 26
633000: 122 113 9
633100: 113 127 -14
633200: 100 89 11
633300: 111 108 3
633400: 109 104 5
633500: 128 116 12
633600: 116 116 0
633700: 101 97 4
633800: 112 113 -1
633900: 104 101 3
634000: 147 105 42
634100: 110 97 13
634200: 101 116 -15
634300: 122 107 15
634400: 114 121 -7
634500: 129 120 9
634600: 124 109 15
634700: 122 108 14
634800: 126 103 23
634900: 120 120 0
635000: 108 105 3
635100: 105 110 -5
635200: 148 120 28
635300: 127 95 32
635400: 98 101 -3
635500: 102 108 -6
635600: 114 113 1
635700: 115 111 4
635800: 118 97 21
635900: 115 113 2
636000: 123 112 11
636100: 125 95 30
636200: 110 123 -13
636300: 135 115 20
636400: 121 106 15
636500: 128 109 19
636600: 117 118 -1
636700: 145 120 25
636800: 130 108 22
636900: 113 91 22
637000: 120 107 13
637100: 103 128 -25
637200: 117 94 23
637300: 114 112 2
637400: 113 104 9
637500: 109 95 14
637600: 118 96 22
637700: 111 105 6
637800: 130 117 13
637900: 106 106 0
638000: 107 119 -12
638100: 99 93 6
638200: 116 115 1
638300: 114 107 7
638400: 109 96 13
638500: 115 123 -8
638600: 125 109 16
638700: 119 119 0
638800: 133 111 22
638900: 133 129 4
639000: 113 124 -11
639100: 106 116 -10
639200: 106 104 2
639300: 96 89 7
639400: 114 110 4
639500: 109 114 -5
639600: 99 129 -30
639700: 129 112 17
639800: 102 124 -22
639900: 116 103 13
640000: 129 126 3
640100: 100 122 -22
640200: 110 101 9
640300: 94 111 -17
640400: 103 110 -7
640500: 108 108 0
640600: 101 107 -6
640700: 101 124 -23
640800: 110 128 -18
640900: 124 120 4
641000: 109 120 -11
641100: 91 109 -18
641200: 101 111 -10
641300: 137 125 12
641400: 126 109 17
641500: 126 108 18
641600: 107 109 -2
641700: 106 111 -5
641800: 109 139 -30
641900: 113 115 -2
642000: 105 123 -18
642100: 112 119 -7
642200: 114 123 -9
642300: 98 94 4
642400: 94 121 -27
642500: 128 110 18
642600: 109 104 5
642700: 96 122 -26
642800: 87 98 -11
642900: 99 108 -9
643000: 124 131 -7
643100: 122 116 6
643200: 99 115 -16
643300: 101 119 -18
643400: 106 130 -24
643500: 131 102 29
643600: 112 101 11
643700: 140 104 36
643800: 115 104 11
643900: 106 119 -13
644000: 115 127 -12
644100: 108 117 -9
644200: 119 113 6
644300: 116 118 -2
644400: 124 114 10
644500: 107 111 -4
644600: 120 109 11
644700: 122 112 10
644800: 86 119 -33
644900: 105 99 6
645000: 116 120 -4
645100: 124 123 1
645200: 133 114 19
645300: 119 116 3
645400: 102 107 -5
645500: 103 114 -11
645600: 114 98 16
645700: 114 117 -3
645800: 111 99 12
645900: 108 111 -3
646000: 121 109 12
646100: 126 125 1
646200: 111 110 1
646300: 116 109 7
646400: 125 138 -13
646500: 111 101 10
646600: 122 113 9
646700: 114 128 -14
646800: 125 129 -4
646900: 110 116 -6
647000: 106 114 -8
647100: 120 128 -8
647200: 109 121 -12
647300: 146 115 31
647400: 110 130 -20
647500: 110 98 12
647600: 130 111 19
647700: 108 129 -21
647800: 106 133 -27
647900: 116 105 11
648000: 103 113 -10
648100: 136 130 6
648200: 123 99 24
648300: 117 114 3
648400: 120 119 1
648500: 122 124 -2
648600: 129 105 24
648700: 126 122 4
648800: 115 108 7
648900: 105 103 2
649000: 123 100 23
649100: 127 119 8
649200: 129 115 14
649300: 117 110 7
649400: 124 125 -1
649500: 113 113 0
649600: 117 132 -15
649700: 118 104 14
649800: 113 117 -4
649900: 129 122 7
650000: 126 140 -14
650100: 118 119 -1
650200: 114 106 8
650300: 121 129 -8
650400: 108 119 -11
650500: 109 123 -14
650600: 119 113 6
650700: 108 114 -6
650800: 107 100 7
650900: 119 131 -12
651000: 115 125 -10
651100: 117 115 2
651200: 128 118 10
651300: 122 102 20
651400: 120 106 14
651500: 105 104 1
651600: 104 107 -3
651700: 109 122 -13
651800: 110 121 -11
651900: 111 98 13
652000: 106 122 -16
652100: 124 134 -10
652200: 118 112 6
652300: 119 109 10
652400: 108 111 -3
652500: 116 110 6
652600: 111 108 3
652700: 124 108 16
652800: 148 117 31
652900: 109 119 -10
653000: 104 109 -5
653100: 114 126 -12
653200: 129 118 11
653300: 119 141 -22
653400: 117 114 3
653500: 110 114 -4
653600: 133 123 10
653700: 104 113 -9
653800: 101 119 -18
653900: 117 101 16
654000: 117 118 -1
654100: 110 113 -3
654200: 123 100 23
654300: 100 102 -2
654400: 115 109 6
654500: 98 108 -10
654600: 101 111 -10
654700: 107 105 2
654800: 114 116 -2
654900: 114 124 -10
655000: 124 113 11
655100: 124 104 20
655200: 115 119 -4
655300: 135 116 19
655400: 76 109 -33
655500: 123 115 8
655600: 118 135 -17
655700: 107 94 13
655800: 131 102 29
655900: 107 116 -9
656000: 100 105 -5
656100: 133 113 20
656200: 100 116 -16
656300: 97 100 -3
656400: 131 116 15
656500: 127 117 10
656600: 123 116 7
656700: 117 108 9
656800: 98 101 -3
656900: 116 113 3
657000: 120 102 18
657100: 139 119 20
657200: 129 104 25
657300: 130 132 -2
657400: 116 97 19
657500: 111 107 4
657600: 124 82 42
657700: 125 111 14
657800: 123 110 13
657900: 111 117 -6
658000: 113 99 14
658100: 129 130 -1
658200: 144 122 22
658300: 89 110 -21
658400: 137 114 23
658500: 131 126 5
658600: 104 123 -19
658700: 122 118 4
658800: 108 104 4
658900: 118 128 -10
659000: 126 105 21
659100: 122 111 11
659200: 125 125 0
659300: 127 134 -7
659400: 122 113 9
659500: 111 111 0
659600: 131 122 9
659700: 118 124 -6
659800: 126 121 5
659900: 122 125 -3
660000: 80 118 -38
660100: 118 124 -6
660200: 109 122 -13
660300: 128 128 0
660400: 125 125 0
660500: 113 102 11
660600: 138 112 26
660700: 127 115 12
660800: 122 126 -4
660900: 121 106 15
661000: 122 128 -6
661100: 123 113 10
661200: 138 129 9
661300: 109 116 -7
661400: 131 122 9
661500: 91 108 -17
661600: 125 104 21
661700: 108 121 -13
661800: 109 123 -14
661900: 141 109 32
662000: 134 136 -2
662100: 110 131 -21
662200: 95 120 -25
662300: 123 107 16
662400: 133 131 2
662500: 107 115 -8
662600: 100 96 4
662700: 120 116 4
662800: 102 113 -11
662900: 112 115 -3
663000: 129 113 16
663100: 118 130 -12
663200: 137 139 -2
663300: 122 115 7
663400: 138 123 15
663500: 112 108 4
663600: 110 107 3
663700: 114 120 -6
663800: 114 131 -17
663900: 107 122 -15
664000: 118 117 1
664100: 120 97 23
664200: 120 93 27
664300: 122 109 13
664400: 112 128 -16
664500: 108 120 -12
664600: 135 119 16
664700: 111 123 -12
664800: 121 114 7
664900: 102 117 -15
665000: 105 130 -25
665100: 129 115 14
665200: 120 114 6
665300: 115 121 -6
665400: 121 117 4
665500: 122 119 3
665600: 112 105 7
665700: 132 124 8
665800: 122 96 26
665900: 117 94 23
666000: 109 130 -21
666100: 121 111 10
666200: 105 122 -17
666300: 114 126 -12
666400: 113 112 1
666500: 131 121 10
666600: 98 96 2
666700: 112 111 1
666800: 118 110 8
666900: 133 112 21
667000: 115 124 -9
667100: 116 113 3
667200: 112 100 12
667300: 136 123 13
667400: 127 126 1
667500: 120 128 -8
667600: 122 103 19
667700: 118 103 15
667800: 106 102 4
667900: 116 128 -12
668000: 91 111 -20
668100: 97 104 -7
668200: 122 112 10
668300: 105 118 -13
668400: 130 99 31
668500: 112 112 0
668600: 118 110 8
668700: 97 124 -27
668800: 146 131 15
668900: 133 127 6
669000: 107 121 -14
669100: 125 105 20
669200: 127 121 6
669300: 118 129 -11
669400: 117 123 -6
669500: 95 117 -22
669600: 108 119 -11
669700: 123 110 13
669800: 121 118 3
669900: 128 107 21
670000: 114 120 -6
670100: 116 111 5
670200: 99 103 -4
670300: 140 125 15
670400: 121 117 4
670500: 107 130 -23
670600: 120 109 11
670700: 117 115 2
670800: 103 115 -12
670900: 94 125 -31
671000: 95 115 -20
671100: 117 113 4
671200: 107 105 2
671300: 132 136 -4
671400: 140 117 23
671500: 132 109 23
671600: 113 132 -19
671700: 131 127 4
671800: 133 101 32
671900: 126 99 27
672000: 125 85 40
672100: 140 130 10
672200: 109 124 -15
672300: 112 107 5
672400: 118 107 11
672500: 115 114 1
672600: 149 119 30
672700: 123 104 19
672800: 128 113 15
672900: 141 127 14
673000: 115 108 7
673100: 123 128 -5
673200: 131 101 30
673300: 108 113 -5
673400: 123 114 9
673500: 132 133 -1
673600: 133 117 16
673700: 120 119 1
673800: 139 107 32
673900: 122 117 5
674000: 130 111 19
674100: 118 136 -18
674200: 122 120 2
674300: 114 114 0
674400: 124 116 8
674500: 126 120 6
674600: 122 107 15
674700: 117 145 -28
674800: 126 122 4
674900: 132 119 13
675000: 119 115 4
675100: 137 117 20
675200: 125 119 6
675300: 129 112 17
675400: 136 130 6
675500: 112 121 -9
675600: 119 119 0
675700: 157 143 14
675800: 141 121 20
675900: 109 147 -38
676000: 124 139 -15
676100: 116 155 -39
676200: 120 163 -43
676300: 127 159 -32
676400: 116 157 -41
676500: 116 191 -75
676600: 130 219 -89
676700: 110 200 -90
676800: 114 216 -102
676900: 124 230 -106
677000: 117 235 -118
677100: 104 200 -96
677200: 112 232 -120
677300: 116 231 -115
677400: 108 199 -91
677500: 120 255 -135
677600: 96 274 -178
677700: 98 288 -190
677800: 102 277 -175
677900: 114 274 -160
678000: 106 272 -166
678100: 119 298 -179
678200: 82 276 -194
678300: 99 293 -194
678400: 95 310 -215
678500: 114 304 -190
678600: 98 298 -200
678700: 131 338 -207
678800: 106 336 -230
678900: 104 304 -200
679000: 87 294 -207
679100: 125 355 -230
679200: 112 317 -205
679300: 106 336 -230
679400: 99 338 -239
679500: 106 355 -249
679600: 110 351 -241
679700: 119 375 -256
679800: 97 342 -245
679900: 140 385 -245
680000: 132 371 -239
680100: 107 360 -253
680200: 118 376 -258
680300: 124 383 -259
680400: 128 383 -255
680500: 133 380 -247
680600: 117 359 -242
680700: 124 380 -256
680800: 133 369 -236
680900: 114 356 -242
681000: 98 321 -223
681100: 124 374 -250
681200: 143 370 -227
681300: 110 306 -196
681400: 104 350 -246
681500: 97 337 -240
681600: 119 329 -210
681700: 105 309 -204
681800: 92 270 -178
681900: 88 306 -218
682000: 132 323 -191
682100: 100 281 -181
682200: 72 240 -168
682300: 91 273 -182
682400: 104 295 -191
682500: 116 272 -156
682600: 89 258 -169
682700: 99 236 -137
682800: 98 264 -166
682900: 79 249 -170
683000: 79 221 -142
683100: 67 230 -163
683200: 89 238 -149
683300: 87 215 -128
683400: 100 234 -134
683500: 78 223 -145
683600: 95 260 -165
683700: 90 262 -172
683800: 76 223 -147
683900: 80 215 -135
684000: 77 237 -160
684100: 71 209 -138
684200: 99 211 -112
684300: 80 202 -122
684400: 63 198 -135
684500: 62 171 -109
684600: 54 175 -121
684700: 57 168 -111
684800: 62 167 -105
684900: 54 165 -111
685000: 57 171 -114
685100: 75 176 -101
685200: 53 177 -124
685300: 42 158 -116
685400: 48 149 -101
685500: 77 174 -97
685600: 62 147 -85
685700: 56 132 -76
685800: 48 146 -98
685900: 45 145 -100
686000: 43 132 -89
686100: 62 144 -82
686200: 41 137 -96
686300: 51 133 -82
686400: 53 139 -86
686500: 42 119 -77
686600: 49 126 -77
686700: 58 129 -71
686800: 39 98 -59
686900: 37 111 -74
687000: 32 96 -64
687100: 44 129 -85
687200: 37 96 -59
687300: 50 113 -63
687400: 31 91 -60
687500: 28 86 -58
687600: 30 90 -60
687700: 36 92 -56
687800: 40 93 -53
687900: 37 103 -66
688000: 40 105 -65
688100: 31 82 -51
688200: 36 87 -51
688300: 34 76 -42
688400: 29 80 -51
688500: 30 80 -50
688600: 26 63 -37
688700: 35 80 -45
688800: 28 66 -38
688900: 27 74 -47
689000: 21 64 -43
689100: 29 64 -35
689200: 28 73 -45
689300: 22 58 -36
689400: 25 64 -39
689500: 30 60 -30
689600: 16 51 -35
689700: 23 51 -28
689800: 16 44 -28
689900: 15 39 -24
690000: 17 45 -28
690100: 21 55 -34
690200: 18 50 -32
690300: 15 38 -23
690400: 18 47 -29
690500: 15 39 -24
690600: 12 28 -16
690700: 17 36 -19
690800: 8 26 -18
690900: 14 35 -21
691000: 14 38 -24
691100: 8 33 -25
691200: 14 29 -15
691300: 17 29 -12
691400: 8 27 -19
691500: 12 29 -17
691600: 15 38 -23
691700: 15 34 -19
691800: 14 26 -12
691900: 16 38 -22
692000: 12 28 -16
692100: 13 29 -16
692200: 11 24 -13
692300: 7 20 -13
692400: 10 24 -14
692500: 15 33 -18
692600: 11 20 -9
692700: 10 25 -15
692800: 15 30 -15
692900: 13 31 -18
693000: 10 28 -18
693100: 10 20 -10
693200: 6 19 -13
693300: 8 20 -12
693400: 10 18 -8
693500: 9 22 -13
693600: 5 17 -12
693700: 8 16 -8
693800: 10 16 -6
693900: 9 16 -7
694000: 13 18 -5
694100: 5 12 -7
694200: 9 13 -4
694300: 9 21 -12
694400: 5 8 -3
694500: 11 15 -4
694600: 11 11 0
694700: 9 10 -1
694800: 11 20 -9
694900: 8 9 -1
695000: 4 2 2
695100: 10 14 -4
695200: 7 14 -7
695300: 10 15 -5
695400: 3 8 -5
695500: 6 11 -5
695600: 4 9 -5
695700: 4 3 1
695800: 4 6 -2
695900: 7 8 -1
696000: 8 11 -3
696100: 8 10 -2
696200: 5 8 -3
696300: 5 9 -4
696400: 4 8 -4
696500: 6 9 -3
696600: 3 4 -1
696700: 6 4 2
696800: 7 5 2
696900: 7 6 1
697000: 4 6 -2
697100: 10 8 2
697200: 6 5 1
697300: 7 5 2
697400: 4 3 1
697500: 8 7 1
697600: 6 8 -2
697700: 12 6 6
697800: 9 8 1
697900: 6 6 0
698000: 7 4 3
698100: 12 11 1
698200: 8 5 3
698300: 4 3 1
698400: 6 5 1
698500: 6 4 2
698600: 6 2 4
698700: 9 5 4
698800: 6 2 4
698900: 6 2 4
699000: 7 4 3
699100: 7 5 2
699200: 7 3 4
699300: 4 4 0
699400: 5 2 3
699500: 6 2 4
699600: 5 7 -2
699700: 7 3 4
699800: 8 2 6
699900: 5 4 1
700000: 3 1 2
700100: 8 5 3
700200: 4 8 -4
700300: 7 1 6
700400: 11 8 3
700500: 5 4 1
700600: 7 3 4
700700: 7 2 5
700800: 6 1 5
700900: 6 4 2
701000: 8 4 4
701100: 8 1 7
701200: 6 5 1
701300: 9 7 2
701400: 3 4 -1
701500: 5 4 1
701600: 8 2 6
701700: 8 6 2
701800: 17 5 12
701900: 6 5 1
702000: 6 3 3
702100: 9 1 8
702200: 15 4 11
702300: 13 2 11
702400: 9 4 5
702500: 5 3 2
702600: 11 4 7
702700: 9 2 7
702800: 6 3 3
702900: 11 3 8
703000: 8 2 6
703100: 17 3 14
703200: 10 2 8
703300: 10 4 6
703400: 12 5 7
703500: 19 7 12
703600: 15 4 11
703700: 11 1 10
703800: 14 1 13
703900: 16 1 15
704000: 9 4 5
704100: 11 3 8
704200: 7 3 4
704300: 10 1 9
704400: 12 5 7
704500: 16 1 15
704600: 17 0 17
704700: 8 3 5
704800: 14 2 12
704900: 17 2 15
705000: 10 2 8
705100: 15 1 14
705200: 14 2 12
705300: 16 3 13
705400: 8 2 6
705500: 14 1 13
705600: 16 3 13
705700: 18 5 13
705800: 21 5 16
705900: 20 3 17
706000: 13 5 8
706100: 16 3 13
706200: 19 6 13
706300: 16 2 14
706400: 15 1 14
706500: 20 1 19
706600: 13 0 13
706700: 11 1 10
706800: 20 3 17
706900: 16 3 13
707000: 16 3 13
707100: 24 2 22
707200: 24 5 19
707300: 21 1 20
707400: 24 2 22
707500: 16 0 16
707600: 19 2 17
707700: 22 0 22
707800: 25 2 23
707900: 21 1 20
708000: 19 0 19
708100: 22 2 20
708200: 20 3 17
708300: 12 1 11
708400: 13 2 11
708500: 18 0 18
708600: 29 1 28
708700: 27 2 25
708800: 23 2 21
708900: 26 2 24
709000: 26 1 25
709100: 19 0 19
709200: 18 1 17
709300: 27 4 23
709400: 22 3 19
709500: 27 0 27
709600: 27 4 23
709700: 28 4 24
709800: 22 2 20
709900: 23 1 22
710000: 36 1 35
710100: 29 1 28
710200: 24 2 22
710300: 24 3 21
710400: 31 6 25
710500: 36 2 34
710600: 35 3 32
710700: 39 3 36
710800: 29 2 27
710900: 32 0 32
711000: 32 2 30
711100: 35 3 32
711200: 22 2 20
711300: 32 4 28
711400: 31 1 30
711500: 37 1 36
711600: 36 2 34
711700: 32 2 30
711800: 32 2 30
711900: 33 1 32
712000: 29 6 23
712100: 37 4 33
712200: 38 2 36
712300: 42 1 41
712400: 37 3 34
712500: 27 1 26
712600: 41 3 38
712700: 34 1 33
712800: 27 0 27
712900: 47 3 44
713000: 38 2 36
713100: 36 3 33
713200: 35 1 34
713300: 35 2 33
713400: 24 4 20
713500: 40 3 37
713600: 32 1 31
713700: 31 5 26
713800: 43 1 42
713900: 51 1 50
714000: 45 0 45
714100: 45 6 39
714200: 45 2 43
714300: 34 3 31
714400: 43 3 40
714500: 27 2 25
714600: 42 3 39
714700: 43 7 36
714800: 55 1 54
714900: 54 8 46
715000: 35 3 32
715100: 48 2 46
715200: 43 5 38
715300: 49 3 46
715400: 31 3 28
715500: 37 2 35
715600: 47 3 44
715700: 38 4 34
715800: 46 3 43
715900: 54 2 52
716000: 59 7 52
716100: 37 3 34
716200: 42 3 39
716300: 43 4 39
716400: 44 2 42
716500: 45 3 42
716600: 37 3 34
716700: 50 4 46
716800: 43 5 38
716900: 43 7 36
717000: 39 5 34
717100: 47 7 40
717200: 51 5 46
717300: 49 7 42
717400: 45 5 40
717500: 49 6 43
717600: 57 12 45
717700: 44 5 39
717800: 46 7 39
717900: 46 6 40
718000: 57 7 50
718100: 52 8 44
718200: 52 1 51
718300: 56 5 51
718400: 51 2 49
718500: 53 7 46
718600: 66 4 62
718700: 53 7 46
718800: 55 5 50
718900: 68 8 60
719000: 51 7 44
719100: 58 8 50
719200: 58 10 48
719300: 52 4 48
719400: 63 8 55
719500: 65 12 53
719600: 56 3 53
719700: 61 7 54
719800: 54 8 46
719900: 62 5 57
720000: 55 4 51
720100: 55 5 50
720200: 59 7 52
720300: 53 4 49
720400: 54 9 45
720500: 51 10 41
720600: 53 4 49
720700: 54 4 50
720800: 68 2 66
720900: 70 8 62
